,Unnamed: 0,Unnamed: 0_x,Unnamed: 0.1,lat,log,IMG_VIS,IMG_SWIR,Unnamed: 0_y,cot,cer,Sun_Elevation,Sat_Elevation,Sat_Azimuth,Sun_Azimuth
2115,2050734,2050734,31902967,26.858,70.551,281,417,1397946.0,1257.0,706.0,7419.537,5617.362,15537.446,10406.302
2116,2050796,2050796,31903029,26.846,71.208,280,412,1385824.0,1531.0,1139.0,7512.831,5655.9565,15668.233,10489.274
2117,2050822,2050822,31903055,26.840999999999998,71.483,310,421,1380435.0,1261.0,1221.0,7513.671,5668.2026,15807.274,10486.101
2118,2050881,2050881,31903114,26.83,72.105,308,285,1368309.0,3661.0,269.0,7556.038,5709.844,15910.786,10726.469
2119,2050961,2050961,31903194,26.816999999999997,72.945,318,212,1350785.0,3906.0,543.0,7656.1543,5741.9336,16038.51,10726.469
2120,2050998,2050998,31903231,26.811999999999998,73.333,311,222,1342696.0,3468.0,1150.0,7699.073,5741.9336,16097.5205,10923.127
2121,2051114,2051114,31903347,26.796,74.543,422,215,1315716.0,3467.0,970.0,7772.32,5793.6475,16326.076,11088.548
2122,2053499,2053499,31914410,26.807,72.904,306,216,1353490.0,4020.0,466.0,7616.548,5741.9336,16038.51,10726.469
2123,2053528,2053528,31914439,26.803,73.208,371,208,1346747.0,3505.0,1142.0,7656.1543,5741.9336,16097.5205,10923.127
2124,2053581,2053581,31914492,26.795,73.762,254,222,1334609.0,1621.0,728.0,7710.1396,5761.1,16164.892,10923.127
2125,2053675,2053675,31914586,26.781999999999996,74.742,451,211,1311669.0,3270.0,1435.0,7797.9756,5807.116,16387.098,11309.553
2126,2053772,2053772,31914683,26.771,75.749,391,308,1288722.0,2955.0,1724.0,7873.977,5819.6206,16639.014,11196.183
2127,2053818,2053818,31914729,26.767,76.226,285,395,1276566.0,1713.0,942.0,7892.896,5819.6206,16742.836,11478.1045
2128,2053933,2053933,31914844,26.756,77.414,502,254,1246844.0,3645.0,588.0,8002.32,5845.055,17031.889,11739.038
2129,2053975,2053975,31914886,26.753,77.847,412,207,1234679.0,3063.0,5505.0,8008.832,5855.0195,17068.889,11816.226
2130,2055800,2055800,31925389,26.839000000000002,70.362,186,363,1404698.0,2344.0,152.0,7397.4043,5617.362,15489.826,10406.302
2131,2056011,2056011,31925600,26.801,72.59,251,249,1361585.0,3007.0,513.0,7611.7393,5709.844,15982.516,10726.469
2132,2056483,2056483,31926072,26.745,77.497,480,256,1242786.0,2607.0,1331.0,8008.832,5849.152,17031.889,11739.038
2133,2056890,2056890,31926479,26.728,81.681,332,342,1118369.0,2298.0,725.0,8309.776,5883.466,17944.352,13190.657
2134,2058510,2058510,31936777,26.796999999999997,72.14,302,301,1372375.0,2561.0,599.0,7569.5205,5709.844,15910.786,10726.469
2135,2058516,2058516,31936783,26.796,72.203,302,317,1371027.0,2646.0,824.0,7569.5205,5709.844,15910.786,10726.469
2136,2058529,2058529,31936796,26.794,72.339,342,289,1368332.0,2226.0,1336.0,7569.5205,5709.844,15970.212,10726.469
2137,2058572,2058572,31936839,26.787,72.791,283,225,1358896.0,3611.0,382.0,7616.548,5736.058,16038.51,10726.469
2138,2058889,2058889,31937156,26.746,76.092,239,362,1281974.0,1496.0,3472.0,7897.5645,5819.6206,16717.166,11478.1045
2139,2058965,2058965,31937232,26.739,76.878,346,252,1263064.0,2328.0,663.0,7976.3745,5841.145,16878.504,11478.1045
2140,2059028,2059028,31937295,26.734,77.528,476,243,1246850.0,2621.0,2232.0,8009.0483,5853.457,17031.889,11739.038
2141,2059157,2059157,31937424,26.726,78.857,492,440,1208997.0,1872.0,1278.0,8142.636,5864.762,17293.244,12013.269
2142,2059227,2059227,31937494,26.721999999999998,79.577,172,370,1186006.0,1441.0,312.0,8190.129,5869.944,17411.973,12322.564
2143,2060893,2060893,31947838,26.816,70.461,255,412,1406062.0,2489.0,175.0,7419.537,5617.362,15537.446,10406.302
2144,2061040,2061040,31947985,26.789,72.014,259,310,1376425.0,1186.0,853.0,7556.038,5701.6953,15910.786,10716.435
2145,2061271,2061271,31948216,26.754,74.432,429,196,1323832.0,3506.0,1629.0,7772.32,5793.6475,16313.745,10975.178
2146,2061867,2061867,31948812,26.708000000000002,80.583,128,243,1157605.0,2383.0,448.0,8241.836,5880.886,17655.162,12671.559
2147,2062030,2062030,31948975,26.706999999999997,82.256,190,266,1103489.0,1412.0,2451.0,8361.71,5883.466,18037.723,13639.284
2148,2063409,2063409,31959031,26.81,70.175,179,360,1412805.0,806.0,152.0,7397.4043,5617.4233,15489.826,10383.079
2149,2063458,2063458,31959080,26.801,70.695,352,320,1403377.0,1867.0,2529.0,7445.9834,5617.362,15537.446,10407.527
2150,2063505,2063505,31959127,26.791999999999998,71.193,302,417,1393948.0,1498.0,1068.0,7512.831,5655.9565,15668.233,10489.274
2151,2063506,2063506,31959128,26.791,71.203,290,421,1393949.0,1488.0,1066.0,7512.831,5655.9565,15668.233,10489.274
2152,2063640,2063640,31959262,26.768,72.615,251,246,1365650.0,3264.0,473.0,7616.548,5736.058,15971.65,10613.099
2153,2063700,2063700,31959322,26.759,73.243,375,210,1352167.0,3467.0,1162.0,7656.1543,5741.9336,16086.655,10809.756
2154,2063801,2063801,31959423,26.745,74.298,422,216,1329238.0,3227.0,1700.0,7772.32,5778.2183,16308.356,10975.178
2155,2063919,2063919,31959541,26.73,75.524,464,303,1300894.0,1824.0,5597.0,7863.258,5807.116,16589.885,11196.183
2156,2063934,2063934,31959556,26.729,75.679,344,287,1295488.0,2180.0,4201.0,7878.862,5819.6206,16639.014,11196.183
2157,2064153,2064153,31959775,26.709,77.942,347,179,1237392.0,3225.0,7742.0,8066.835,5856.106,17068.889,11816.226
2158,2064535,2064535,31960157,26.695999999999998,81.866,341,431,1123790.0,1579.0,1740.0,8311.627,5883.466,17956.258,13400.496
2159,2065974,2065974,31970273,26.795,70.41,195,361,1410120.0,1603.0,195.0,7419.537,5617.362,15489.826,10406.302
2160,2066147,2066147,31970446,26.763,72.238,321,315,1375093.0,2749.0,1149.0,7569.5205,5709.844,15899.921,10613.099
2161,2066160,2066160,31970459,26.761,72.374,335,292,1372398.0,2176.0,1433.0,7611.7393,5709.844,15959.347,10613.099
2162,2066357,2066357,31970656,26.732,74.434,437,191,1327895.0,3998.0,2058.0,7772.536,5793.6475,16313.745,10975.178
2163,2066999,2066999,31971298,26.686,81.056,277,257,1150849.0,1383.0,339.0,8279.657,5883.466,17777.15,12874.9795
2164,2068614,2068614,31981590,26.766,71.438,310,422,1392618.0,1206.0,1733.0,7512.831,5668.2026,15796.409,10372.73
2165,2068729,2068729,31981705,26.746,72.648,243,239,1368362.0,3323.0,481.0,7616.548,5736.058,15971.65,10613.099
2166,2068806,2068806,31981782,26.734,73.454,225,227,1350832.0,3471.0,901.0,7699.2896,5761.1,16086.655,10809.756
2167,2068857,2068857,31981833,26.726999999999997,73.987,401,193,1338691.0,4491.0,422.0,7743.795,5777.9175,16234.069,10975.178
2168,2069140,2069140,31982116,26.695,76.922,399,249,1267129.0,2787.0,581.0,7977.746,5841.145,16878.504,11478.1045
2169,2069277,2069277,31982253,26.685,78.334,192,304,1231994.0,1389.0,827.0,8090.8203,5861.015,17126.139,11915.488
2170,2069564,2069564,31982540,26.675,81.282,209,289,1135961.0,3513.0,249.0,8280.702,5883.466,17793.979,13057.431
2171,2069567,2069567,31982543,26.675,81.312,388,343,1141378.0,1701.0,1184.0,8307.339,5883.466,17793.979,13057.431
2172,2069735,2069735,31982711,26.675,83.035,164,263,1079134.0,5088.0,145.0,8401.012,5883.466,18237.342,14191.932
2173,2071111,2071111,31992764,26.763,70.953,308,373,1403403.0,2023.0,1999.0,7463.92,5655.9565,15646.565,10355.591
2174,2071487,2071487,31993140,26.705,74.893,464,206,1319806.0,3215.0,2232.0,7804.2026,5807.116,16450.002,11196.183
2175,2071798,2071798,31993451,26.676,78.108,412,334,1237400.0,3790.0,690.0,8066.835,5856.9043,17120.744,11915.488
2176,2071818,2071818,31993471,26.675,78.314,230,358,1229285.0,2040.0,1639.0,8090.8203,5861.015,17126.139,11915.488
2177,2073696,2073696,32004025,26.745,71.388,301,434,1396676.0,1280.0,1904.0,7512.831,5668.2026,15796.409,10372.73
2178,2073748,2073748,32004077,26.736,71.936,215,298,1385897.0,1151.0,567.0,7557.3125,5701.6953,15899.921,10603.064
2179,2073749,2073749,32004078,26.735,71.946,214,295,1385898.0,1041.0,658.0,7557.3125,5701.6953,15899.921,10603.064
2180,2074565,2074565,32004894,26.655,80.4,416,322,1171140.0,1834.0,1567.0,8239.933,5880.158,17612.625,12634.929
2181,2075934,2075934,32014938,26.799,68.117,175,228,1454596.0,3338.0,192.0,7222.403,5495.593,15045.934,10202.543
2182,2075943,2075943,32014947,26.796999999999997,68.214,181,212,1453250.0,3486.0,176.0,7222.403,5495.593,15138.777,10202.543
2183,2075981,2075981,32014985,26.788,68.622,150,267,1446514.0,4219.0,103.0,7249.9814,5540.62,15150.158,10226.92
2184,2076125,2076125,32015129,26.756999999999998,70.16,153,313,1420929.0,1185.0,299.0,7374.5957,5617.4233,15478.961,10331.143
2185,2076209,2076209,32015213,26.74,71.051,281,382,1404767.0,1917.0,756.0,7463.92,5655.9565,15657.368,10375.539
2186,2076262,2076262,32015266,26.73,71.61,373,426,1393990.0,1073.0,2021.0,7512.979,5673.594,15809.683,10524.23
2187,2076351,2076351,32015355,26.715,72.546,247,245,1375123.0,2633.0,492.0,7611.9556,5709.844,15971.65,10613.099
2188,2076458,2076458,32015462,26.699,73.666,299,213,1350851.0,3033.0,845.0,7710.356,5761.1,16154.026,10809.756
2189,2076871,2076871,32015875,26.655,77.944,282,267,1246871.0,3480.0,15000.0,8066.835,5856.106,17068.889,11816.226
2190,2076970,2076970,32015974,26.649,78.962,140,282,1214418.0,1939.0,792.0,8142.636,5881.9204,17293.244,12013.269
2191,2078866,2078866,32026545,26.709,72.232,315,321,1383218.0,2214.0,632.0,7569.737,5709.844,15899.921,10613.099
2192,2078951,2078951,32026630,26.695999999999998,73.124,356,203,1364344.0,3526.0,866.0,7656.3706,5741.9336,16086.655,10809.756
2193,2079001,2079001,32026680,26.688000000000002,73.646,289,207,1353558.0,3001.0,894.0,7710.356,5761.1,16154.026,10809.756
2194,2079152,2079152,32026831,26.669,75.217,434,236,1317122.0,3167.0,2547.0,7837.0054,5807.116,16520.01,11196.183
2195,2079714,2079714,32027393,26.631999999999998,81.005,303,263,1156264.0,2251.0,2167.0,8279.657,5900.624,17730.264,12874.9795
2196,2079829,2079829,32027508,26.631,82.184,138,261,1117028.0,3973.0,312.0,8336.778,5900.624,18031.08,13639.284
2197,2081334,2081334,32037688,26.712,71.423,277,403,1400742.0,1349.0,1019.0,7513.0474,5668.2026,15796.409,10372.73
2198,2081716,2081716,32038070,26.656,75.415,487,309,1314428.0,3096.0,2717.0,7863.258,5807.116,16576.861,11196.183
2199,2081751,2081751,32038105,26.651999999999997,75.777,441,293,1304974.0,2216.0,4379.0,7884.183,5836.779,16639.014,11196.183
2200,2081932,2081932,32038286,26.636,77.646,438,229,1254981.0,2542.0,4445.0,8009.0483,5870.615,17031.889,11778.115
2201,2083854,2083854,32048882,26.706,71.15,311,406,1407486.0,1615.0,1622.0,7464.136,5655.9565,15657.368,10375.904
2202,2084481,2084481,32049509,26.625,77.678,403,239,1259045.0,2398.0,14563.0,8009.0483,5870.615,17060.287,11798.498
2203,2084723,2084723,32049751,26.612,80.164,181,344,1184673.0,916.0,1645.0,8219.677,5895.2974,17568.734,12567.963
2204,2084907,2084907,32049935,26.609,82.051,264,288,1121087.0,2854.0,407.0,8353.416,5900.624,18031.08,13470.094
2205,2086090,2086090,32059792,26.761999999999997,67.843,155,226,1465407.0,3135.0,82.0,7182.699,5495.593,15035.068,10097.011
2206,2086146,2086146,32059848,26.748,68.446,144,265,1455978.0,4273.0,218.0,7246.462,5494.424,15127.912,10150.605
2207,2086395,2086395,32060097,26.695999999999998,71.098,325,403,1410189.0,1557.0,1236.0,7464.136,5655.9565,15657.368,10375.539
2208,2086543,2086543,32060245,26.67,72.655,255,234,1379196.0,3726.0,369.0,7616.764,5736.058,15971.65,10613.099
2209,2086716,2086716,32060418,26.645,74.461,478,212,1340085.0,3168.0,3617.0,7772.536,5793.263,16315.211,10975.178
2210,2086753,2086753,32060455,26.641,74.846,506,197,1330636.0,3413.0,2923.0,7804.2026,5806.732,16450.002,11196.183
2211,2086881,2086881,32060583,26.627,76.172,271,352,1296875.0,1754.0,6065.0,7897.781,5836.779,16742.836,11478.1045
2212,2089084,2089084,32071460,26.66,72.604,256,229,1381900.0,3453.0,407.0,7611.9556,5709.844,15971.65,10613.099
2213,2089127,2089127,32071503,26.653000000000002,73.054,334,203,1372463.0,3629.0,832.0,7656.3706,5758.0366,16031.785,10809.756
2214,2089174,2089174,32071550,26.646,73.545,257,206,1361674.0,3330.0,1387.0,7699.2896,5777.203,16154.026,10809.756
2215,2089323,2089323,32071699,26.627,75.096,463,211,1325238.0,3369.0,6539.0,7822.816,5824.2744,16488.799,11196.183
2216,2089532,2089532,32071908,26.605999999999998,77.256,422,237,1269856.0,2604.0,2049.0,8003.0933,5858.303,16965.031,11739.038
2217,2089924,2089924,32072300,26.588,81.282,225,356,1154918.0,2818.0,493.0,8297.712,5900.624,17793.979,13057.431
2218,2089946,2089946,32072322,26.588,81.508,136,262,1150862.0,2069.0,341.0,8324.148,5900.624,17877.531,13190.657
2219,2089998,2089998,32072374,26.588,82.04,330,331,1129211.0,3059.0,565.0,8353.416,5900.624,18031.08,13470.094
2220,2091201,2091201,32082251,26.736,68.051,160,216,1465424.0,3745.0,183.0,7222.403,5495.593,15035.068,10097.011
2221,2092041,2092041,32083091,26.599,76.875,415,244,1282022.0,2330.0,648.0,7976.962,5858.303,16853.51,11478.1045
2222,2092305,2092305,32083355,26.581999999999997,79.59,422,439,1203610.0,1453.0,4870.0,8207.137,5887.102,17458.748,12322.564
2223,2094037,2094037,32093760,26.663,71.133,328,418,1414255.0,1532.0,2028.0,7464.136,5655.9565,15657.368,10375.539
2224,2094337,2094337,32094060,26.615,74.277,455,239,1348195.0,4022.0,2183.0,7772.536,5777.834,16308.356,10975.178
2225,2094690,2094690,32094413,26.58,77.926,286,240,1254995.0,2998.0,9576.0,8083.844,5873.264,17043.896,11816.226
2226,2094827,2094827,32094550,26.572,79.334,183,326,1214433.0,1136.0,851.0,8164.818,5885.717,17371.115,12207.955
2227,2096488,2096488,32104884,26.671,70.118,165,347,1434467.0,995.0,206.0,7374.812,5617.4233,15413.668,10331.143
2228,2096510,2096510,32104906,26.666,70.351,183,354,1430427.0,1958.0,187.0,7397.6206,5617.362,15478.961,10354.365
2229,2096599,2096599,32104995,26.649,71.293,381,448,1412917.0,1582.0,3354.0,7513.0474,5672.114,15796.409,10372.73
2230,2096625,2096625,32105021,26.644000000000002,71.567,381,448,1407528.0,1082.0,2019.0,7512.979,5689.3755,15797.346,10524.23
2231,2096840,2096840,32105236,26.61,73.819,330,185,1360344.0,4143.0,654.0,7710.356,5777.533,16234.069,10809.756
2232,2096891,2096891,32105287,26.603,74.35,446,227,1348201.0,3927.0,2084.0,7772.907,5793.263,16308.356,10975.178
2233,2097597,2097597,32105993,26.555999999999997,81.62,261,299,1145449.0,1664.0,1497.0,8326.785,5900.624,17877.531,13190.657
2234,2099099,2099099,32116168,26.647,70.798,321,397,1423701.0,1934.0,957.0,7446.1997,5633.465,15646.565,10355.591
2235,2099231,2099231,32116300,26.623,72.189,302,310,1396756.0,1743.0,945.0,7569.737,5725.9473,15899.921,10613.099
2236,2099244,2099244,32116313,26.621,72.325,313,331,1394061.0,1544.0,1036.0,7569.737,5725.9473,15959.347,10613.099
2237,2099412,2099412,32116481,26.596,74.081,445,202,1356304.0,3677.0,1211.0,7744.166,5777.837,16273.317,10975.178
2238,2099475,2099475,32116544,26.588,74.735,500,202,1341461.0,3995.0,5736.0,7798.563,5806.732,16376.233,11196.183
2239,2099553,2099553,32116622,26.579,75.544,430,222,1321208.0,3734.0,3491.0,7874.865,5824.2744,16573.908,11196.183
2240,2099931,2099931,32117000,26.55,79.437,463,466,1214437.0,2924.0,425.0,8207.137,5885.717,17386.979,12182.737
2241,2100226,2100226,32117295,26.545,82.46,267,234,1125159.0,3696.0,228.0,8378.349,5900.624,18073.078,13499.456
2242,2101701,2101701,32127443,26.625999999999998,71.38,396,449,1414280.0,1383.0,2373.0,7513.0474,5684.3057,15796.409,10372.73
2243,2101734,2101734,32127476,26.62,71.727,318,420,1407544.0,1046.0,2358.0,7512.979,5689.6973,15809.683,10524.23
2244,2102087,2102087,32127829,26.57,75.41,472,246,1325261.0,3479.0,3177.0,7850.432,5824.2744,16551.87,11196.183
2245,2102215,2102215,32127957,26.557,76.733,143,207,1292847.0,1884.0,441.0,7976.962,5858.303,16841.758,11478.1045
2246,2102313,2102313,32128055,26.549,77.743,450,229,1265819.0,2607.0,6556.0,8026.0576,5870.9834,17035.295,11658.671
2247,2102340,2102340,32128082,26.546999999999997,78.02,437,220,1260416.0,2784.0,1522.0,8083.844,5874.0625,17095.75,11676.398
2248,2102525,2102525,32128267,26.538,79.92,406,385,1206330.0,1452.0,890.0,8220.153,5892.155,17509.904,12428.136
2249,2104134,2104134,32138548,26.636999999999997,70.164,185,392,1438534.0,1118.0,173.0,7374.812,5633.5264,15478.961,10321.922
2250,2104270,2104270,32138684,26.611,71.602,390,445,1411594.0,1218.0,1785.0,7512.979,5689.6973,15809.683,10524.23
2251,2104558,2104558,32138972,26.568,74.612,464,205,1346868.0,2564.0,4417.0,7798.563,5806.732,16369.4,10975.178
2252,2104577,2104577,32138991,26.565,74.81,512,192,1342821.0,3854.0,9614.0,7804.5737,5806.732,16376.233,11196.183
2253,2104988,2104988,32139402,26.53,79.048,132,268,1233379.0,1835.0,326.0,8160.924,5882.112,17334.867,12068.128
2254,2105050,2105050,32139464,26.528000000000002,79.684,310,426,1211738.0,2682.0,1125.0,8207.137,5890.2026,17458.748,12333.946
2255,2105064,2105064,32139478,26.526999999999997,79.828,246,389,1209035.0,989.0,3745.0,8216.599,5891.0728,17479.04,12333.946
2256,2106845,2106845,32149931,26.596,71.887,320,387,1407560.0,1106.0,3281.0,7557.9,5717.7983,15899.921,10603.064
2257,2107186,2107186,32150272,26.548000000000002,75.443,481,217,1329326.0,3741.0,4258.0,7863.629,5824.2744,16551.87,11056.3545
2258,2107214,2107214,32150300,26.545,75.732,411,255,1321221.0,2748.0,15000.0,7879.233,5836.779,16614.02,11056.3545
2259,2107252,2107252,32150338,26.541,76.125,390,393,1313122.0,3620.0,4413.0,7898.152,5836.97,16706.018,11338.277
2260,2109027,2109027,32160785,26.660999999999998,67.997,140,216,1477607.0,4088.0,159.0,7222.619,5495.593,15035.068,10097.011
2261,2109381,2109381,32161139,26.587,71.762,374,411,1411610.0,1120.0,1534.0,7557.9,5689.6973,15809.683,10524.23
2262,2109413,2109413,32161171,26.581999999999997,72.098,320,357,1404872.0,1454.0,588.0,7556.6255,5725.9473,15899.921,10613.099
2263,2109559,2109559,32161317,26.559,73.626,250,192,1372515.0,3479.0,1059.0,7710.727,5777.203,16154.026,10809.756
2264,2110321,2110321,32162079,26.502,81.477,211,303,1164402.0,2310.0,585.0,8326.793,5901.597,17860.994,13050.829
2265,2111809,2111809,32172239,26.599,70.497,220,352,1437213.0,2890.0,144.0,7420.1245,5633.465,15526.581,10345.145
2266,2111850,2111850,32172280,26.590999999999998,70.931,332,412,1429131.0,1645.0,1949.0,7446.571,5672.0596,15646.565,10346.37
2267,2111851,2111851,32172281,26.59,70.941,304,400,1429132.0,1551.0,2070.0,7446.571,5672.0596,15646.565,10346.37
2268,2112089,2112089,32172519,26.551,73.439,306,214,1377915.0,3683.0,1351.0,7699.6606,5777.203,16086.655,10669.928
2269,2112127,2112127,32172557,26.545,73.835,363,181,1369825.0,4112.0,746.0,7710.727,5777.533,16234.069,10669.928
2270,2112159,2112159,32172589,26.541,74.168,449,228,1361728.0,4392.0,1453.0,7744.166,5778.0254,16273.317,10835.35
2271,2112215,2112215,32172645,26.534000000000002,74.75,483,199,1348233.0,3496.0,7060.0,7798.563,5806.9233,16376.233,11056.3545
2272,2112411,2112411,32172841,26.513,76.777,175,223,1296912.0,2776.0,292.0,7979.6064,5859.2764,16853.51,11338.277
2273,2112466,2112466,32172896,26.509,77.343,201,219,1282048.0,2768.0,3288.0,8026.8584,5863.1865,16972.021,11599.211
2274,2114493,2114493,32183594,26.563000000000002,71.922,374,419,1411626.0,1932.0,5779.0,7557.9,5717.7983,15899.921,10603.064
2275,2114623,2114623,32183724,26.541999999999998,73.283,393,201,1383318.0,3690.0,1067.0,7699.6606,5758.228,16086.655,10669.928
2276,2114636,2114636,32183737,26.54,73.419,314,222,1380622.0,3569.0,1357.0,7699.6606,5758.228,16086.655,10669.928
2277,2114727,2114727,32183828,26.528000000000002,74.366,454,227,1359036.0,4130.0,2911.0,7772.907,5793.4546,16308.356,10835.35
2278,2114733,2114733,32183834,26.526999999999997,74.429,458,202,1357687.0,2828.0,4513.0,7772.907,5793.4546,16313.745,10835.35
2279,2114812,2114812,32183913,26.517,75.248,481,212,1337437.0,4122.0,15000.0,7837.3765,5825.2476,16495.018,11056.3545
2280,2114843,2114843,32183944,26.514,75.569,417,210,1330689.0,3642.0,6760.0,7877.51,5825.2476,16575.375,11056.3545
2281,2117030,2117030,32194802,26.554000000000002,71.797,352,401,1415676.0,1223.0,1396.0,7557.9,5689.6973,15809.683,10384.404
2282,2117087,2117087,32194859,26.545,72.395,216,257,1403547.0,2219.0,516.0,7612.3267,5725.9473,15959.347,10473.271
2283,2117093,2117093,32194865,26.544,72.458,214,269,1402199.0,1997.0,536.0,7612.3267,5726.1387,15959.347,10473.271
2284,2117100,2117100,32194872,26.541999999999998,72.532,213,265,1400852.0,4100.0,253.0,7612.3267,5726.1387,15962.304,10473.271
2285,2117244,2117244,32195016,26.521,74.035,425,222,1368488.0,4187.0,1076.0,7744.166,5778.5063,16234.069,10835.35
2286,2117418,2117418,32195190,26.5,75.839,439,187,1326645.0,3044.0,2158.0,7887.1987,5837.752,16677.732,11338.277
2287,2117615,2117615,32195387,26.483,77.869,306,372,1273950.0,2816.0,2030.0,8086.489,5877.0513,17043.896,11676.398
2288,2117749,2117749,32195521,26.476,79.244,408,392,1234741.0,1504.0,1235.0,8167.4624,5888.756,17343.354,12068.128
2289,2117963,2117963,32195735,26.47,81.437,156,304,1161693.0,2483.0,279.0,8327.192,5904.411,17860.994,13050.829
2290,2118018,2118018,32195790,26.469,82.0,182,246,1145459.0,2149.0,1734.0,8356.193,5904.411,17964.473,13330.266
2291,2119521,2119521,32205964,26.554000000000002,71.188,242,371,1429157.0,1595.0,1131.0,7513.4185,5672.0596,15657.368,10375.743
2292,2119547,2119547,32205990,26.549,71.462,405,456,1423768.0,1222.0,3307.0,7513.4185,5684.3057,15796.409,10384.404
2293,2119618,2119618,32206061,26.537,72.208,302,354,1408946.0,1596.0,875.0,7570.108,5726.1387,15899.921,10473.271
2294,2119619,2119619,32206062,26.535999999999998,72.218,306,358,1408947.0,1613.0,764.0,7570.108,5726.1387,15899.921,10473.271
2295,2119625,2119625,32206068,26.535,72.281,302,318,1407599.0,2420.0,704.0,7570.108,5726.1387,15959.347,10473.271
2296,2119698,2119698,32206141,26.524,73.045,310,202,1391421.0,3525.0,616.0,7656.7417,5759.01,16031.785,10669.928
2297,2119729,2119729,32206172,26.519000000000002,73.369,364,205,1384680.0,3687.0,1231.0,7699.6606,5759.01,16086.655,10669.928
2298,2119863,2119863,32206306,26.500999999999998,74.763,478,202,1353651.0,3499.0,6367.0,7801.2075,5807.705,16376.233,11056.3545
2299,2120019,2120019,32206462,26.484,76.376,314,399,1314492.0,1639.0,1104.0,7937.8745,5849.7734,16737.828,11338.277
2300,2121755,2121755,32216869,26.61,67.833,167,220,1488427.0,3752.0,134.0,7182.9155,5511.696,15035.068,10087.79
2301,2122064,2122064,32217178,26.544,71.126,306,394,1431859.0,1496.0,1600.0,7464.5073,5672.251,15657.368,10354.798
2302,2122117,2122117,32217231,26.534000000000002,71.684,388,416,1421082.0,1201.0,2956.0,7513.35,5689.8887,15809.683,10384.404
2303,2122143,2122143,32217257,26.53,71.957,266,354,1415692.0,1552.0,3510.0,7557.9,5717.9897,15899.921,10463.237
2304,2122424,2122424,32217538,26.489,74.888,515,192,1350952.0,3957.0,4148.0,7807.2183,5807.705,16425.012,11056.3545
2305,2122732,2122732,32217846,26.46,78.065,447,339,1268543.0,1369.0,2397.0,8086.688,5877.8496,17095.75,11775.661
2306,2122947,2122947,32218061,26.45,80.27,218,274,1202280.0,3975.0,210.0,8259.786,5899.8066,17590.668,12428.136
2307,2124258,2124258,32228042,26.611,67.327,167,373,1496512.0,4648.0,101.0,7148.536,5462.2153,14957.412,10022.757
2308,2124681,2124681,32228465,26.521,71.832,368,378,1419742.0,1166.0,3879.0,7557.9,5690.6704,15809.683,10384.404
2309,2124875,2124875,32228659,26.491,73.86,354,177,1376598.0,4800.0,589.0,7713.3716,5778.5063,16234.069,10669.928
2310,2124999,2124999,32228783,26.475,75.148,477,205,1346909.0,3559.0,15000.0,7840.021,5828.0615,16463.807,11056.3545
2311,2125024,2125024,32228808,26.471999999999998,75.406,428,212,1341511.0,3486.0,5437.0,7853.276,5828.0615,16551.87,11056.3545
2312,2125046,2125046,32228830,26.47,75.634,498,195,1334756.0,3959.0,9395.0,7882.0767,5828.0615,16596.438,11056.3545
2313,2126874,2126874,32239328,26.584,68.04,148,213,1488444.0,4172.0,234.0,7222.99,5511.696,15035.068,10072.384
2314,2127173,2127173,32239627,26.521,71.223,257,379,1433223.0,2022.0,629.0,7513.4185,5673.0327,15657.368,10375.743
2315,2127232,2127232,32239686,26.51,71.844,367,368,1421098.0,1199.0,3674.0,7560.5444,5690.6704,15809.683,10384.404
2316,2127301,2127301,32239755,26.499000000000002,72.567,230,277,1406272.0,3796.0,284.0,7614.971,5726.9204,15971.65,10473.271
2317,2127506,2127506,32239960,26.47,74.703,473,201,1359063.0,3298.0,8340.0,7801.4067,5810.519,16376.233,11056.3545
2318,2127627,2127627,32240081,26.456,75.955,407,189,1329361.0,3701.0,5041.0,7900.9956,5840.566,16677.732,11338.277
2319,2127835,2127835,32240289,26.439,78.097,442,415,1273961.0,1590.0,5789.0,8086.688,5877.8496,17095.75,11775.661
2320,2127869,2127869,32240323,26.436999999999998,78.446,253,318,1263144.0,1248.0,572.0,8110.6733,5881.9604,17158.16,11842.933
2321,2127876,2127876,32240330,26.436,78.517,212,330,1261793.0,1401.0,393.0,8110.6733,5881.9604,17158.16,11842.933
2322,2127890,2127890,32240344,26.435,78.661,237,349,1259091.0,1782.0,704.0,8110.6733,5884.2607,17219.447,11873.441
2323,2128257,2128257,32240711,26.426,82.419,254,229,1141407.0,3194.0,384.0,8381.192,5904.411,18076.617,13499.456
2324,2129635,2129635,32250759,26.526999999999997,70.294,221,352,1452089.0,1717.0,276.0,7397.9917,5633.718,15478.961,10333.624
2325,2129770,2129770,32250894,26.500999999999998,71.719,351,360,1425148.0,1309.0,2757.0,7515.9946,5690.6704,15809.683,10384.404
2326,2129796,2129796,32250920,26.497,71.992,320,387,1419758.0,1578.0,2021.0,7559.27,5718.7715,15899.921,10463.237
2327,2129802,2129802,32250926,26.496,72.055,301,362,1418410.0,1395.0,1831.0,7559.27,5726.9204,15899.921,10463.237
2328,2129846,2129846,32250970,26.489,72.516,226,272,1408976.0,4346.0,243.0,7614.971,5726.9204,15962.304,10473.271
2329,2129864,2129864,32250988,26.486,72.704,236,235,1404931.0,3181.0,439.0,7619.78,5753.1343,15971.65,10473.271
